"id","period","Y","G","X",".w",".rowid"
"901",1210,4,1.98681654981759,3,-1.04925860829621,1,901
"902",1211,1,2.14058710000682,3,0.349733315388312,1,902
"903",1212,4,1.74240500656209,3,-0.892941254150698,1,903
"904",1214,1,0.87007252249004,2,0.197439917979217,1,904
"905",1215,4,4.69546183036749,2,-0.898711658956262,1,905
"906",1216,2,2.06046634419463,2,-0.514338737688749,1,906
"907",1217,1,7.63533960845257,4,1.13391900121998,1,907
"908",1218,3,4.29751150316568,2,0.230993754898372,1,908
"909",1219,4,9.74165907326826,2,-0.584191877050005,1,909
"910",1220,2,4.03748936543418,4,-0.749116033439463,1,910
"911",1221,3,8.04183759372436,4,-0.110385305598113,1,911
"912",1226,1,3.65629727200738,2,0.455267364983344,1,912
"913",1227,4,10.9765766121926,2,1.86081506217365,1,913
"914",1228,4,6.74842696945312,3,-0.111445453002404,1,914
"915",1229,1,4.34843540045792,4,0.840480048386773,1,915
"916",1230,3,2.08428204905888,3,-1.02214655606634,1,916
"917",1231,1,2.74125759868832,2,-0.535751701571443,1,917
"918",1233,2,0.32171605498778,4,-0.536167880145445,1,918
"919",1235,4,9.63845318363365,2,0.443185423326728,1,919
"920",1237,3,6.52818815873266,3,-0.554649594810056,1,920
"921",1240,1,5.79039014634073,3,0.348161020905958,1,921
"922",1242,4,9.57764646525622,4,1.67722465460304,1,922
"923",1243,4,11.3848801206254,3,0.831117022404197,1,923
"924",1244,3,3.64862236770531,3,-1.35561822759045,1,924
"925",1245,2,6.31150427127212,4,1.6091427933518,1,925
"926",1247,1,0.264234137314186,3,-1.41533468962845,1,926
"927",1249,3,4.23816154683409,4,0.619525913960103,1,927
"928",1250,1,-1.50459007348798,2,-0.0230503022261652,1,928
"929",1251,1,1.99184513355867,2,-0.438477608667991,1,929
"930",1252,1,4.89858428214147,3,0.623902135318484,1,930
"931",1254,4,4.53663074119127,3,-0.061191355742965,1,931
"932",1255,1,2.18820438284437,4,1.7084469595109,1,932
"933",1256,2,1.48628617183391,4,0.121558048208918,1,933
"934",1260,3,8.14506357837598,4,1.39141602201584,1,934
"935",1261,2,0.872398809229682,2,-1.5331046161868,1,935
"936",1262,3,9.29986409983853,3,0.0277580285038316,1,936
"937",1263,2,8.58388329723677,2,0.939258814854981,1,937
"938",1264,1,0.160322218779752,2,-2.00410305657774,1,938
"939",1265,2,4.73921025973684,2,-1.28505963059708,1,939
"940",1267,2,6.58313100328466,4,1.74504966500376,1,940
"941",1268,1,5.09888078792094,3,1.22426351587612,1,941
"942",1269,3,8.51300817822722,3,0.434471222508057,1,942
"943",1271,4,-4.52312997993374,3,-2.51341102227962,1,943
"944",1272,1,3.97717626309815,4,0.335425684221,1,944
"945",1273,1,1.97324220432696,2,-0.870752971225219,1,945
"946",1274,1,4.85023633367467,4,-0.935059162068635,1,946
"947",1275,2,3.5656602227815,3,0.258678760501739,1,947
"948",1276,2,5.91255037430974,2,0.280719457677297,1,948
"949",1277,4,9.79259922214418,4,-0.191204635220659,1,949
"950",1279,2,5.61737728570315,4,0.606194385372737,1,950
"951",1280,3,8.98247074965231,2,1.66436107473523,1,951
"952",1281,3,4.19461922004179,2,-0.400767100922276,1,952
"953",1282,3,14.1030725209939,3,1.49941348567834,1,953
"954",1284,1,3.88903690717705,2,0.216792214701263,1,954
"955",1285,3,5.26820278151807,2,0.724194016908125,1,955
"956",1286,1,3.56537553436382,2,-0.111118358285304,1,956
"957",1287,1,4.31868497263858,4,1.27026343696864,1,957
"958",1288,4,6.3720633085808,3,0.0436627529657947,1,958
"959",1289,1,5.55395350932149,2,-0.145877975962817,1,959
"960",1290,3,4.76667138245606,3,0.0199272249050148,1,960
"961",1292,3,8.30553234104811,4,0.62707481131567,1,961
"962",1293,4,9.05821686069103,3,1.18876271039331,1,962
"963",1294,1,2.48548720782244,3,-0.105631832342191,1,963
"964",1295,4,8.28558740513826,2,-0.231558474312872,1,964
"965",1296,4,1.08291579008688,4,-1.00084857627889,1,965
"966",1297,4,11.8560835753259,4,0.56284032758686,1,966
"967",1299,2,1.89590851962508,2,-0.491294140947352,1,967
"968",1301,4,6.20114346563581,2,-0.543360345978507,1,968
"969",1303,4,-0.347898191934515,3,-1.32760029673148,1,969
"970",1304,1,3.00301607254457,2,-1.16555509870103,1,970
"971",1305,3,5.99447439208556,3,1.26623189567065,1,971
"972",1308,4,14.6459290654315,3,1.70168380403861,1,972
"973",1310,2,8.43441573652707,2,0.799101264038347,1,973
"974",1312,3,6.19799668502416,4,1.27092254451521,1,974
"975",1313,2,7.09318592041942,2,-0.640457661321583,1,975
"976",1314,2,6.67841527880883,4,0.914765932620823,1,976
"977",1315,1,3.62696200501557,3,-0.477596284576113,1,977
"978",1316,4,10.921685939488,4,0.826091421473574,1,978
"979",1317,4,14.4195392965528,2,0.733493648751402,1,979
"980",1318,4,7.56464250981141,4,-0.104102045448707,1,980
"981",1319,3,3.12623481115507,3,-0.265292336747413,1,981
"982",1320,4,6.45521877580212,3,0.156403899794658,1,982
"983",1321,2,5.89796245035616,2,0.127616916608721,1,983
"984",1322,2,5.42188405375225,2,-0.966423041595676,1,984
"985",1323,1,5.11865070168803,4,0.235006932102395,1,985
"986",1326,3,4.64096735283727,4,0.0556417627216812,1,986
"987",1327,1,1.18677858484204,2,0.547208495203852,1,987
"988",1328,1,4.93681256034506,2,1.01985889179403,1,988
"989",1329,3,2.78215545631228,3,0.215990381686257,1,989
"990",1330,2,2.19380156535368,4,0.729834948053193,1,990
"991",1331,2,2.50522604357533,4,-0.928454179129386,1,991
"992",1332,3,0.428887189230498,4,-1.58863179133642,1,992
"993",1333,4,5.99691659720473,3,-0.398770718893301,1,993
"994",1334,1,6.50228809302462,2,0.511283781665674,1,994
"995",1335,3,2.41640684221343,3,-0.672668028124928,1,995
"996",1336,4,3.26126763539798,2,-0.847823721606566,1,996
"997",1337,3,8.17445040381955,4,1.29475085873809,1,997
"998",1338,2,1.28949142723447,4,0.201867666532487,1,998
"999",1339,4,1.74168389347488,3,-1.42077997062254,1,999
"1000",1340,3,-1.01897781992547,2,-1.75506539122716,1,1000
"1001",1342,4,17.3312578936082,3,2.15848732043598,1,1001
"1002",1345,2,7.36627211070619,2,0.31336166006379,1,1002
"1003",1346,2,7.8397884075224,3,0.631958289965091,1,1003
"1004",1351,1,2.72312266966537,2,-0.62218760186874,1,1004
"1005",1352,1,2.92254214298351,4,1.43004929196924,1,1005
"1006",1354,3,6.95667989315253,3,1.36733482553839,1,1006
"1007",1356,1,4.91979467392915,3,1.81672231902392,1,1007
"1008",1357,3,10.6374406377931,3,0.986736394157872,1,1008
"1009",1358,3,6.23476030439025,3,-0.40191662980114,1,1009
"1010",1359,1,6.45476020808588,2,0.595303165058596,1,1010
"1011",1360,1,3.91094373062779,4,-0.4709435600373,1,1011
"1012",1362,1,4.66810682103541,2,0.806470488561168,1,1012
"1013",1363,1,1.49659990169847,2,-0.164451557813382,1,1013
"1014",1364,2,7.19744209565474,2,0.441633530976879,1,1014
"1015",1365,3,7.75135893007621,2,0.00811654785848838,1,1015
"1016",1366,2,4.08108760703693,3,-0.0440309037052379,1,1016
"1017",1367,1,3.07232439011248,3,0.374527258478568,1,1017
"1018",1369,4,5.98630379035036,2,-0.0977050301551775,1,1018
"1019",1370,2,2.19164770222579,4,-1.19765684974981,1,1019
"1020",1371,3,6.98249476789811,4,1.38781582206636,1,1020
"1021",1373,2,7.26039624797867,2,0.193413593691977,1,1021
"1022",1374,4,1.84591027370034,3,-1.32648511377712,1,1022
"1023",1375,3,-0.530453888693819,3,-2.19264222451883,1,1023
"1024",1376,2,7.08864810625959,4,0.647242575237083,1,1024
"1025",1377,2,5.58143536307993,3,-0.318995940005777,1,1025
"1026",1379,1,0.39854787420807,3,0.379390476308536,1,1026
"1027",1380,2,4.70325234124876,3,-0.976793017151576,1,1027
"1028",1381,1,7.87278555937641,3,0.10895930658303,1,1028
"1029",1382,3,8.3503905798884,4,1.15878228997238,1,1029
"1030",1383,3,6.75194653967137,3,0.0225634896156333,1,1030
"1031",1384,3,5.4513860707245,3,0.216366289809844,1,1031
"1032",1385,3,3.57569693101393,2,-0.795107161485092,1,1032
"1033",1387,1,4.66002221651926,4,0.207424093367932,1,1033
"1034",1388,1,8.168062842532,3,1.69993492165224,1,1034
"1035",1389,4,3.63475432622684,3,0.168478507170879,1,1035
"1036",1392,3,7.02269961961087,3,0.0460369980705068,1,1036
"1037",1394,1,3.24939012538482,3,0.469725943202331,1,1037
"1038",1395,4,7.60612023734377,3,1.43706100437153,1,1038
"1039",1396,3,4.21634267021303,3,0.278559058113224,1,1039
"1040",1397,4,9.25611003026012,4,0.448686508840648,1,1040
"1041",1399,1,2.35976564277218,4,-0.228306091343302,1,1041
"1042",1400,3,4.42485259169138,2,-1.16484309380614,1,1042
"1043",1402,2,3.92613721699128,4,0.634403701704313,1,1043
"1044",1403,2,6.22050306197588,4,1.28705300353059,1,1044
"1045",1404,4,7.71762207469548,3,-0.24391375861004,1,1045
"1046",1405,1,4.41932355103515,3,1.19322264417224,1,1046
"1047",1406,1,5.00293414337874,2,-0.309966486283429,1,1047
"1048",1407,3,6.27335120804251,2,0.492393861462771,1,1048
"1049",1409,4,4.73017734562227,3,-0.543022264435782,1,1049
"1050",1411,4,6.28229396167905,2,-0.298480961325803,1,1050
"1051",1412,3,5.64387511786139,3,0.158918073296299,1,1051
"1052",1413,4,4.35124520782947,3,0.326134044522392,1,1052
"1053",1414,4,11.7212269493098,4,0.709381572786571,1,1053
"1054",1415,1,2.57226540898069,2,1.15511075059144,1,1054
"1055",1416,1,-0.645301176234342,2,-0.465077891779304,1,1055
"1056",1418,1,3.67444314695203,2,0.601903676363202,1,1056
"1057",1419,2,1.95030181641542,3,-0.620411368164018,1,1057
"1058",1420,3,7.33946129675646,4,0.28771501021402,1,1058
"1059",1421,1,3.39388327992895,3,0.602388863373955,1,1059
"1060",1423,3,4.67257124482469,3,-1.05057959534548,1,1060
"1061",1424,2,7.25652824911818,2,-0.319290614226207,1,1061
"1062",1425,4,7.72253250436636,3,0.812986055388766,1,1062
"1063",1426,3,5.80678416856526,2,0.950432251413698,1,1063
"1064",1428,1,-0.154932624135489,4,-0.102843351832718,1,1064
"1065",1429,2,7.3867657408842,2,0.654969199956271,1,1065
"1066",1430,2,2.50350142170852,3,0.0776805829782,1,1066
"1067",1431,3,5.81487551762591,4,-0.0190157097922894,1,1067
"1068",1432,2,-0.185565744855312,3,0.092818259099653,1,1068
"1069",1434,2,5.1366337622734,2,0.563221650518969,1,1069
"1070",1435,3,8.02272167617961,3,-0.369178037830481,1,1070
"1071",1436,4,5.1038826891617,4,-0.8973491936112,1,1071
"1072",1437,2,3.91293854456713,2,0.0371012941315298,1,1072
"1073",1439,2,2.31752419839741,3,-0.727039921465627,1,1073
"1074",1441,2,5.60667744643841,2,0.37478597617213,1,1074
"1075",1442,2,2.93620831706184,2,0.223771984928867,1,1075
"1076",1444,1,5.51534333722582,4,1.2228385661196,1,1076
"1077",1445,4,4.70108072807025,2,-1.66124213049353,1,1077
"1078",1446,3,9.00574443350467,3,0.567052715883391,1,1078
"1079",1447,3,3.72016089994431,2,-0.779399710507633,1,1079
"1080",1448,4,1.05996073032535,3,-1.14710036306949,1,1080
"1081",1451,4,7.38172856003065,4,0.206540199743399,1,1081
"1082",1452,2,1.68134890873908,2,-2.15515568935485,1,1082
"1083",1453,3,1.89838810723665,4,-1.02680045203042,1,1083
"1084",1454,2,4.84982389560375,2,-0.37058462317844,1,1084
"1085",1455,2,4.16103711820049,4,1.11012515056807,1,1085
"1086",1456,3,1.65845538725963,2,-1.49927434540696,1,1086
"1087",1457,2,7.21818628426766,2,0.863349428257278,1,1087
"1088",1459,4,0.304182775759058,3,-1.13980341661673,1,1088
"1089",1460,4,7.85898128672195,2,0.119056529400441,1,1089
"1090",1461,4,-0.915442532945016,3,-1.47651539573687,1,1090
"1091",1462,3,8.35554065187502,4,1.21053351424866,1,1091
"1092",1463,1,3.65334545470108,4,-1.12549408607947,1,1092
"1093",1464,3,4.74236456155829,3,-1.49212013891857,1,1093
"1094",1465,3,6.39744613242419,2,0.619906420074684,1,1094
"1095",1469,1,3.46579722729099,2,-1.52776557681942,1,1095
"1096",1472,1,2.85878246260102,3,-0.675842617406289,1,1096
"1097",1474,2,3.51379914693458,2,0.107564522301735,1,1097
"1098",1475,1,4.70610916834477,2,1.0162589759275,1,1098
"1099",1477,1,0.562549948264548,2,-0.0646822884920232,1,1099
"1100",1478,1,4.91367246109421,4,0.147564024142081,1,1100
"1101",1479,4,0.959888228573559,3,-0.869202420379456,1,1101
"1102",1480,1,6.76985037109043,3,2.71292389754137,1,1102
"1103",1483,4,8.96551037966346,3,0.489995417404667,1,1103
"1104",1484,2,4.45615065300978,3,0.274636417886761,1,1104
"1105",1485,2,0.937724255435066,3,-0.342930695592748,1,1105
"1106",1488,4,2.92332488030858,2,-0.869345717702516,1,1106
"1107",1489,4,1.57423100596393,3,-1.66202486364786,1,1107
"1108",1490,3,-0.0972631185948828,4,-1.0817052021203,1,1108
"1109",1491,4,2.43051060739798,2,-1.33718136657624,1,1109
"1110",1492,1,2.89416550049043,4,1.01078607034613,1,1110
"1111",1493,4,7.99821285646957,4,-0.0851506247749952,1,1111
"1112",1494,1,2.19892180038376,3,-1.93160799620549,1,1112
"1113",1495,4,4.19009369459259,2,-0.596023499925783,1,1113
"1114",1496,3,3.23556594407279,4,-0.834205369759333,1,1114
"1115",1498,3,0.326304087560384,3,-0.981589498304381,1,1115
"1116",1499,4,2.68710641818898,3,-0.946357714111055,1,1116
"1117",1502,3,8.41090692974112,2,1.38923851964021,1,1117
"1118",1503,3,6.37270168519705,3,-0.596196846850753,1,1118
"1119",1505,4,12.657327849937,4,1.47528399391115,1,1119
"1120",1506,4,7.36580635335598,2,0.0902544684529738,1,1120
"1121",1507,2,0.529299957744848,2,-1.26239769791153,1,1121
"1122",1508,2,8.69140865577057,3,0.810742073062574,1,1122
"1123",1509,1,5.37964250955023,3,-0.801057011458664,1,1123
"1124",1510,1,2.958031425068,3,-1.11140703062583,1,1124
"1125",1511,2,6.15418031338048,3,0.0464759100200663,1,1125
"1126",1512,4,13.682283349495,3,1.72458510531717,1,1126
"1127",1514,3,3.38926388481625,4,-0.790527212214039,1,1127
"1128",1515,3,11.1616810773561,2,0.977994178305392,1,1128
"1129",1516,4,10.3059252208167,4,0.222081882740703,1,1129
"1130",1517,3,7.19641004151603,2,0.0175558288685215,1,1130
"1131",1518,4,7.60705400199766,4,-0.00317346054980554,1,1131
"1132",1519,2,-1.28430137248881,3,-0.509278371007909,1,1132
"1133",1521,3,5.80773349215677,2,0.530137846726005,1,1133
"1134",1522,2,7.9001250405874,2,1.044453913159,1,1134
"1135",1523,4,9.14198351320665,4,-0.331089921891653,1,1135
"1136",1524,1,0.87446329341848,4,-1.45509408535934,1,1136
"1137",1529,2,-0.846497099024042,3,-1.06036480976546,1,1137
"1138",1530,4,12.7303609421591,2,0.640890118669968,1,1138
"1139",1532,1,4.92204689858952,2,-0.0551414880226656,1,1139
"1140",1533,4,9.69992494550237,2,0.374515909046691,1,1140
"1141",1536,1,3.83927708183307,3,2.93243199518541,1,1141
"1142",1537,1,2.96060675695757,3,-0.971873040726231,1,1142
"1143",1538,4,5.96424739550889,2,-0.776288046249459,1,1143
"1144",1539,3,6.10709033344002,2,-0.728277297058288,1,1144
"1145",1540,2,3.84268884575373,4,-0.266912046356774,1,1145
"1146",1541,3,5.81923275684266,3,-0.149358756045794,1,1146
"1147",1543,1,2.14074540836043,3,0.658003592521512,1,1147
"1148",1544,4,4.79948844459326,2,0.0574785954175853,1,1148
"1149",1545,2,7.63491435649387,2,0.731302481308782,1,1149
"1150",1546,1,5.55650846755559,4,-0.0268765816694797,1,1150
"1151",1548,4,11.971304472572,2,0.655021196776048,1,1151
"1152",1549,1,2.33516412721935,4,-0.0148349529313155,1,1152
"1153",1551,2,0.772882956979832,2,-1.17994552345305,1,1153
"1154",1553,1,2.6910828727921,4,0.542750596377825,1,1154
"1155",1554,3,8.74273504874282,2,1.25603391149691,1,1155
"1156",1555,4,2.86477336920846,4,-1.43821773912714,1,1156
"1157",1557,2,4.36216846125436,2,0.440164601673688,1,1157
"1158",1558,3,2.67055898820326,4,-0.55515927340766,1,1158
"1159",1559,4,6.77890182201994,3,-0.393960506189203,1,1159
"1160",1560,4,4.64808295072793,3,0.46105453740863,1,1160
"1161",1561,1,6.11559141362398,3,0.969148558653669,1,1161
"1162",1562,4,3.92296785869604,3,-1.53152704333971,1,1162
"1163",1564,1,4.22897908497857,2,0.608266402783757,1,1163
"1164",1565,4,11.7000724649371,3,1.4543296318562,1,1164
"1165",1566,4,7.30209251421191,4,0.491100019407432,1,1165
"1166",1567,2,-0.656159744537528,2,-1.02681724891868,1,1166
"1167",1568,3,5.85113354726562,2,-1.48228765457225,1,1167
"1168",1569,4,9.59581092220706,2,0.347304235403561,1,1168
"1169",1570,4,13.1124428259062,3,0.791940087045578,1,1169
"1170",1571,2,2.744928845412,4,-0.767414844697808,1,1170
"1171",1572,2,4.55884214581651,3,1.69537637376375,1,1171
"1172",1573,4,5.58556844885561,2,0.217571890873947,1,1172
"1173",1574,3,9.59730340664318,4,0.923677193759005,1,1173
"1174",1576,3,4.81236201153092,3,-0.0529270056388606,1,1174
"1175",1577,4,9.49021836309595,4,0.819009569569236,1,1175
"1176",1578,3,8.57117433471518,2,1.73742713172369,1,1176
"1177",1579,3,0.244013808784512,2,-1.5411147221061,1,1177
"1178",1580,4,9.47625511226369,4,0.895505920406265,1,1178
"1179",1581,2,5.07154171367007,2,0.128287880873156,1,1179
"1180",1583,4,11.94904063572,2,1.49983923958446,1,1180
"1181",1584,1,2.56789395957369,4,0.317289113814139,1,1181
"1182",1585,3,10.3309998090521,2,0.607728106757794,1,1182
"1183",1587,3,3.4744726988793,2,-0.0531933614440748,1,1183
"1184",1588,3,8.93487218287478,2,0.980153306226143,1,1184
"1185",1589,3,4.56251891585877,4,-0.216039561153635,1,1185
"1186",1591,2,6.00266725170645,4,0.292516759623288,1,1186
"1187",1592,4,9.00019100172656,2,0.423682608451123,1,1187
"1188",1593,4,6.31818058089039,4,0.716212290487469,1,1188
"1189",1594,4,3.95226044705539,4,-0.244733020400967,1,1189
"1190",1596,2,2.45716941716388,3,0.12238624016091,1,1190
"1191",1597,4,0.536712521876646,3,-1.81937108975119,1,1191
"1192",1598,4,7.98658704272266,4,-0.572238365423318,1,1192
"1193",1599,1,5.72868976596319,3,0.0545990375189589,1,1193
"1194",1600,4,15.8499769607301,4,1.63070474597577,1,1194
"1195",1601,2,3.19924906380573,3,0.69238417024043,1,1195
"1196",1602,4,10.3018541371062,2,0.16862463507766,1,1196
"1197",1603,3,2.5999621890901,4,-0.981717039333252,1,1197
"1198",1604,2,3.3558183019051,2,0.390568068623846,1,1198
"1199",1605,4,6.44542098703141,2,-0.324540669506281,1,1199
"1200",1606,4,2.83163246851266,2,-0.173632781536235,1,1200
"1201",1607,4,10.548065764044,3,0.516678788606069,1,1201
"1202",1608,2,6.69754203980673,4,0.122786499391674,1,1202
"1203",1610,4,5.7144670345397,2,-0.0686380522973074,1,1203
"1204",1612,1,6.53324876422903,3,0.145482426239324,1,1204
"1205",1613,1,4.33973235355247,4,0.729967413110346,1,1205
"1206",1614,2,4.35874089017037,4,0.504838814061043,1,1206
"1207",1615,1,2.24424395399033,3,-0.123457612785011,1,1207
"1208",1616,3,1.15352327841115,2,-1.050241734443,1,1208
"1209",1617,4,12.3380802826177,3,1.30464481076216,1,1209
"1210",1618,1,1.7146630190043,2,-0.663188032022399,1,1210
"1211",1621,4,8.0556581894396,3,-0.399871559868182,1,1211
"1212",1622,1,5.76759009577883,2,0.956890359136775,1,1212
"1213",1623,2,1.41774978462827,2,-1.65585789720644,1,1213
"1214",1624,4,2.42793769921557,2,-0.733380216070388,1,1214
"1215",1625,2,1.47673930772494,4,-0.537936614404395,1,1215
"1216",1626,1,3.38699991054013,2,-0.465709034883314,1,1216
"1217",1628,1,3.45947554267252,2,0.680686687169195,1,1217
"1218",1630,2,8.71875475701102,4,1.48333709385907,1,1218
"1219",1631,2,1.44046899651951,4,0.146587041363343,1,1219
"1220",1632,3,16.7841246820034,2,2.59325816230379,1,1220
"1221",1633,4,-0.247984259604374,4,-1.2282491581941,1,1221
"1222",1634,2,7.57739384151423,2,0.846784203324262,1,1222
"1223",1635,4,2.94905967452234,2,-0.593606544516097,1,1223
"1224",1637,3,7.07754980416311,2,0.46264000792664,1,1224
"1225",1638,2,3.0239101848657,4,-0.921648225666696,1,1225
"1226",1640,1,2.06344615409449,4,-0.526993710388896,1,1226
"1227",1641,2,-1.19063802453307,4,-1.03960360017018,1,1227
"1228",1643,2,2.63944565277764,3,0.396723177207825,1,1228
"1229",1644,4,16.3533290867074,3,2.03096903150225,1,1229
"1230",1645,2,0.0442095425368282,3,-1.26226917312975,1,1230
"1231",1646,3,5.12875547611259,3,-0.670106269703312,1,1231
"1232",1649,4,-2.08360661276598,2,-1.28632567953706,1,1232
"1233",1651,3,11.1752503144173,2,0.499512010744173,1,1233
"1234",1653,1,4.15592909716991,4,-0.484951417742917,1,1234
"1235",1654,3,7.70828534156277,4,1.84312123046847,1,1235
"1236",1656,3,12.5086008598708,4,2.25758586358063,1,1236
"1237",1657,1,2.89816620609354,4,-0.163215348415822,1,1237
"1238",1658,4,8.37325255611036,4,0.697516808203509,1,1238
"1239",1659,2,4.51571283351099,3,2.09059087409536,1,1239
"1240",1660,1,4.99973034374775,2,-0.921223903801701,1,1240
"1241",1662,2,1.35617137582093,3,0.00790447017679205,1,1241
"1242",1663,2,3.7266844983774,4,0.529555333503811,1,1242
"1243",1665,2,5.20717303327975,2,0.0393442706721583,1,1243
"1244",1666,2,7.92496977620706,3,1.11269290632028,1,1244
"1245",1667,2,4.98622606640597,3,0.518765643756922,1,1245
"1246",1668,3,11.323381402514,2,1.56203329271477,1,1246
"1247",1670,2,4.997237490912,4,0.318529968514363,1,1247
"1248",1671,4,10.3770237826011,3,1.32164109363649,1,1248
"1249",1672,2,3.62002657146951,3,-0.0813619660183986,1,1249
"1250",1673,1,5.0840911164147,2,1.09703897027671,1,1250
"1251",1675,3,5.84915642372127,3,1.1151780152739,1,1251
"1252",1676,2,1.34978176001147,3,-1.04215511374465,1,1252
"1253",1678,4,11.1366014613535,2,1.3758559949433,1,1253
"1254",1681,3,6.0643028583687,4,0.777065993136651,1,1254
"1255",1682,3,13.930484365539,4,2.05656057698275,1,1255
"1256",1683,2,4.17482373414112,3,0.0190544774257358,1,1256
"1257",1684,2,6.43086960347541,4,1.17066020855535,1,1257
"1258",1687,3,2.67040323161671,2,-0.567845195605799,1,1258
"1259",1688,2,7.50134880880724,4,0.679187585289494,1,1259
"1260",1690,1,4.7805684271894,3,-0.790107671448127,1,1260
"1261",1691,1,7.46211355231384,4,2.03612152912906,1,1261
"1262",1692,3,2.37563540795219,4,-0.408851245134224,1,1262
"1263",1693,3,6.9154851545095,4,0.587167760203528,1,1263
"1264",1694,2,5.72159719678136,2,-0.138995647819567,1,1264
"1265",1696,2,6.25540977410646,3,1.11487537201356,1,1265
"1266",1697,2,2.81888648840379,3,0.0817363962110454,1,1266
"1267",1698,3,6.20322270738878,3,0.64739637693335,1,1267
"1268",1699,1,3.92062636236471,4,0.192733192192981,1,1268
"1269",1700,1,-0.964246649090227,2,0.539511647639676,1,1269
"1270",1701,1,-1.72593137627432,3,-1.0782702943511,1,1270
"1271",1702,1,6.1200060417578,2,0.326516384523799,1,1271
"1272",1703,2,4.02445435336484,4,0.395822909734228,1,1272
"1273",1704,4,6.7325019768326,4,0.780056691009176,1,1273
"1274",1705,3,10.4077172044237,4,2.18679683103414,1,1274
"1275",1706,4,2.44328119481583,2,-0.801727758115528,1,1275
"1276",1708,4,8.2022134743799,4,0.300114709330746,1,1276
"1277",1709,1,0.704363977413514,2,-0.836311137071258,1,1277
"1278",1710,1,4.9195305069915,2,0.159383331875567,1,1278
"1279",1711,3,8.23254417040527,3,0.476750631781153,1,1279
"1280",1712,1,1.15906391890688,4,0.361521029615214,1,1280
"1281",1713,3,8.7594005657185,3,0.447828043667125,1,1281
"1282",1714,4,13.3052438798082,4,1.47058667837545,1,1282
"1283",1715,1,-0.419373313692634,4,-0.250842259326477,1,1283
"1284",1716,1,6.68687689962603,2,-0.247987305636662,1,1284
"1285",1717,4,4.43280119504444,2,-0.424779811616363,1,1285
"1286",1718,2,0.650767956423413,3,0.305003380412842,1,1286
"1287",1719,1,1.86773505242658,4,1.10815067317544,1,1287
"1288",1720,3,6.98993594171296,2,0.0236503164257923,1,1288
"1289",1722,3,0.809212584678873,2,-1.68598521085842,1,1289
"1290",1723,1,0.494542112977627,3,0.890018612445956,1,1290
"1291",1724,3,5.59267373607803,4,0.186574238923177,1,1291
"1292",1725,2,9.17292198419137,3,0.99775533037872,1,1292
"1293",1727,2,4.44195854834155,3,0.666163884635465,1,1293
"1294",1728,2,2.44156903423425,4,-0.0261129585085043,1,1294
"1295",1729,3,2.94116301628184,4,-0.80779052955416,1,1295
"1296",1730,2,-1.06286735037468,3,-0.925840928508762,1,1296
"1297",1731,4,3.4522665759565,3,-0.400514013173597,1,1297
"1298",1732,4,1.81447328217729,4,-0.815682707540722,1,1298
"1299",1734,4,8.57793402202737,2,0.277866646871314,1,1299
"1300",1737,3,3.29800775082202,4,0.473735025989861,1,1300
"1301",1739,3,11.8649231119641,4,1.37133506670771,1,1301
"1302",1740,2,4.51400748226373,4,0.717175175054045,1,1302
"1303",1741,4,4.36383542864928,3,-0.190159817978668,1,1303
"1304",1743,4,5.69089332552437,2,-0.430068832300917,1,1304
"1305",1744,3,8.89566694068109,3,0.24528878315732,1,1305
"1306",1745,2,2.24442854665377,2,-0.0879064302706824,1,1306
"1307",1746,3,6.82085981228225,2,0.240405398577482,1,1307
"1308",1747,4,12.6686423263327,4,0.734476346059326,1,1308
"1309",1748,2,-3.61716719954752,4,-1.24096700631999,1,1309
"1310",1749,4,0.945911251449584,2,-1.61303681585062,1,1310
"1311",1750,4,0.205867295631916,2,-1.08048954775956,1,1311
"1312",1752,1,-0.261525718268137,2,-0.198834286918438,1,1312
"1313",1754,1,3.18840189474199,3,1.15962333923768,1,1313
"1314",1755,1,2.59798855020918,2,-0.797908830905981,1,1314
"1315",1756,1,-0.103584089651793,4,-0.00594556285534652,1,1315
"1316",1758,2,2.49571245344987,3,-0.854204986059434,1,1316
"1317",1759,2,5.08502225355912,3,0.578004291623952,1,1317
"1318",1760,3,7.05804621047108,4,1.13645968596427,1,1318
"1319",1762,2,10.9706822256194,2,2.13787643665386,1,1319
"1320",1764,3,7.46653846550286,4,0.817044463272369,1,1320
"1321",1765,4,8.18010065864889,2,0.769045501994794,1,1321
"1322",1766,2,-0.186604829436294,3,-0.38323071121853,1,1322
"1323",1767,3,7.55238532862043,4,0.112967044902582,1,1323
"1324",1769,1,1.46351021974425,4,-1.25425664809052,1,1324
"1325",1771,2,-0.786199555844976,4,-1.48595558932155,1,1325
"1326",1773,2,4.74159044398099,2,-0.590120034498264,1,1326
"1327",1774,3,3.22798917156857,4,0.233431998261337,1,1327
"1328",1775,1,2.16965699771052,4,0.22031557333155,1,1328
"1329",1776,3,12.5875018167755,2,1.72889949981542,1,1329
"1330",1777,4,-0.76515716008677,2,-1.90674877979933,1,1330
"1331",1778,1,3.14967096299811,4,-0.439704321403574,1,1331
"1332",1779,3,2.33402186432312,3,-1.18889989270659,1,1332
"1333",1782,3,9.4551985277124,4,0.532833703556515,1,1333
"1334",1783,2,6.08827245384826,4,0.414072743509522,1,1334
"1335",1784,2,4.67299262655795,4,-0.260486645698812,1,1335
