I,T,y,cohort,event_size
127,1985-01-01,-0.023791314652688,,
127,1986-01-01,-0.0175544062712282,,
127,1987-01-01,0.1046141098238228,,
127,1988-01-01,-0.0168615548441214,,
127,1989-01-01,0.1313845308678217,,
127,1990-01-01,-0.1082053148332985,,
128,1990-01-01,0.1194896965980739,,
128,1991-01-01,-0.0184096287154973,1991-01-01,0.5311899715053465
128,1992-01-01,0.8408821178547375,,
128,1993-01-01,0.6332185285320524,,
128,1994-01-01,0.5610977710499424,,
129,1990-01-01,0.1843567028258394,,
129,1991-01-01,-0.0953285398817024,,
129,1992-01-01,0.225836874507384,,
129,1993-01-01,0.0992329366709376,,
129,1994-01-01,0.0850246441277588,,
129,1995-01-01,0.1045893610173459,,
129,1996-01-01,0.1216171710084487,,
129,1997-01-01,0.2742704775790306,,
129,1998-01-01,0.1569260322708679,,
129,1999-01-01,0.2705939806526163,,
129,2000-01-01,0.0075942780067773,,
129,2001-01-01,-0.1470069616416751,2001-01-01,0.2326816710132689
129,2002-01-01,0.4154140694281574,,
129,2003-01-01,0.5893788960347855,,
130,1989-01-01,0.1484960004929642,,
130,1990-01-01,-0.0511823353358795,,
130,1991-01-01,-0.1072153129405101,,
130,1992-01-01,0.1967960803038482,,
130,1993-01-01,0.1049539889130155,,
130,1994-01-01,0.1236861455932006,,
130,1995-01-01,-0.0134064406921908,,
130,1996-01-01,0.1563164563914216,,
130,1997-01-01,0.2663535858750268,,
130,1998-01-01,0.0244602384014423,,
130,1999-01-01,0.2388664151643706,,
130,2000-01-01,0.0627817286178484,,
130,2001-01-01,0.1176300930990277,,
130,2002-01-01,0.1145603873809988,,
130,2003-01-01,0.1626577011307116,,
131,1989-01-01,-0.2350628111208172,,
131,1990-01-01,-0.2353411944794061,,
131,1991-01-01,-0.4643542221325789,1991-01-01,0.5311899715053465
131,1992-01-01,0.330039835419382,1992-01-01,0.1123024844906145
131,1993-01-01,0.3935608248448739,,
131,1994-01-01,0.3809449205830104,,
131,1995-01-01,0.250941386513666,,
131,1996-01-01,0.526221546189185,1996-01-01,0.1984391179309164
131,1997-01-01,0.6675907798967607,,
131,1998-01-01,0.5079351343478263,,
131,1999-01-01,0.7699529447122272,,
132,1987-01-01,0.0904413345276986,,
132,1988-01-01,0.0746131243853751,,
132,1989-01-01,0.1163513042606481,,
132,1990-01-01,0.0080993056215105,,
132,1991-01-01,-0.2515261602974064,,
132,1992-01-01,0.2072505257112806,,
132,1993-01-01,0.1878755688564505,,
132,1994-01-01,0.0618162211373633,,
132,1995-01-01,-0.2514250531313039,,
132,1996-01-01,0.4299328570640086,,
132,1997-01-01,0.3201406327250775,,
133,1987-01-01,-0.2154494498989573,,
133,1988-01-01,-0.1270883069094226,1988-01-01,0.4923322202487084
133,1989-01-01,0.4055198538861906,,
133,1990-01-01,0.5452555091880285,,
133,1991-01-01,0.2166360334291096,,
134,1989-01-01,0.008584361136545,,
134,1990-01-01,0.0887236668320008,1990-01-01,0.8732573837108304
134,1991-01-01,0.7151613226269287,,
134,1992-01-01,0.8140465814847548,1992-01-01,0.1123024844906145
134,1993-01-01,1.085146542915349,1993-01-01,0.7157626295603902
134,1994-01-01,1.6797223182868015,,
135,1986-01-01,-0.0750731666892117,,
135,1987-01-01,-0.3959866242004203,,
135,1988-01-01,-0.2265624922162114,,
135,1989-01-01,-0.1499106663172524,,
135,1990-01-01,-0.3557557803052429,,
135,1991-01-01,-0.4244902534200444,,
135,1992-01-01,0.0144134986416843,,
135,1993-01-01,-0.2999287809307361,,
136,1990-01-01,-0.1194730530399345,,
136,1991-01-01,-0.1666682680783401,,
136,1992-01-01,-0.0563388777245121,,
136,1993-01-01,-0.2497077602843643,,
136,1994-01-01,-0.0158123637789357,,
136,1995-01-01,-0.1375295801350946,,
136,1996-01-01,0.112099223397062,,
136,1997-01-01,0.2788366388131615,,
136,1998-01-01,0.129909726252417,,
136,1999-01-01,0.3981091892007483,,
136,2000-01-01,0.0106521632780185,,
136,2001-01-01,-0.0262704641687028,,
137,1988-01-01,-0.2657509142507649,,
137,1989-01-01,-0.4572369646776988,,
137,1990-01-01,-0.1677947718207786,,
137,1991-01-01,-0.2304060784774569,,
137,1992-01-01,-0.2847253544323311,,
138,1986-01-01,0.0444793158939469,,
138,1987-01-01,0.095588688559402,,
138,1988-01-01,-0.0539182776211182,,
138,1989-01-01,-0.0237528396742971,,
138,1990-01-01,0.0292401961409684,,
138,1991-01-01,-0.0516209762308545,,
138,1992-01-01,0.0647742916303231,,
138,1993-01-01,0.0041504444758583,,
138,1994-01-01,-0.1586012638506155,,
138,1995-01-01,-0.2536138301355972,,
139,1990-01-01,-0.020014853603312,,
139,1991-01-01,-0.0386321889008462,,
139,1992-01-01,0.2006894804519983,,
139,1993-01-01,0.0247331647794752,,
139,1994-01-01,-0.0843407302390876,,
139,1995-01-01,-0.1593083986337776,,
139,1996-01-01,0.0101864894964211,,
139,1997-01-01,0.2190214462453224,,
139,1998-01-01,0.0873754953106444,,
139,1999-01-01,0.2765369587955858,,
139,2000-01-01,0.0207356799593144,,
139,2001-01-01,-0.0483614390037578,,
139,2002-01-01,0.0449684590071209,,
139,2003-01-01,0.0926237838063625,,
140,1985-01-01,-0.1680601682561439,,
140,1986-01-01,-0.3084509798291167,,
140,1987-01-01,-0.0292949264111896,,
140,1988-01-01,-0.294491799940472,,
140,1989-01-01,0.0648306151920989,,
140,1990-01-01,-0.2714933991349313,,
140,1991-01-01,-0.0633696351435723,,
141,1985-01-01,0.0132968909825145,,
141,1986-01-01,0.2047668355558134,,
141,1987-01-01,-0.013659279021071,,
141,1988-01-01,0.1045869379544451,,
141,1989-01-01,-0.0177959559611154,,
141,1990-01-01,0.1962784956249175,,
141,1991-01-01,-0.0446466541640245,,
141,1992-01-01,0.1205768373939226,,
141,1993-01-01,0.0696942849598508,,
141,1994-01-01,-0.0381669857582052,,
141,1995-01-01,-0.1452958702868033,,
141,1996-01-01,0.2099771856905384,,
141,1997-01-01,0.1543734200896397,,
142,1988-01-01,-0.2629652489934794,,
142,1989-01-01,-0.0812724662809939,,
142,1990-01-01,-0.0402382454111518,,
142,1991-01-01,-0.0454276577590762,1991-01-01,0.5311899715053465
142,1992-01-01,0.2386190312036776,1992-01-01,0.1123024844906145
143,1988-01-01,-0.2395720427830195,,
143,1989-01-01,-0.0749221478746817,,
143,1990-01-01,0.1147195054430735,,
143,1991-01-01,-0.2148188662875644,,
143,1992-01-01,0.1594162576048053,,
143,1993-01-01,-0.1555242617996668,,
143,1994-01-01,0.0695633969838604,,
143,1995-01-01,-0.1235921505500692,,
143,1996-01-01,0.0562781541702437,,
143,1997-01-01,0.1537966352981498,,
143,1998-01-01,-0.061077530857323,,
144,1989-01-01,-0.2223566864575203,,
144,1990-01-01,0.03332615140119,,
144,1991-01-01,0.0135058787823052,,
144,1992-01-01,0.0904125966231564,,
144,1993-01-01,0.0276286959672382,,
145,1990-01-01,-0.0329009845684781,,
145,1991-01-01,-0.046645726719192,,
145,1992-01-01,0.0781069941193549,,
145,1993-01-01,-0.0387670964446189,,
145,1994-01-01,0.0233664417511095,,
145,1995-01-01,-0.0217389223042128,,
145,1996-01-01,0.0756197214486379,,
145,1997-01-01,0.204316237399498,,
145,1998-01-01,0.1529352408624603,,
145,1999-01-01,0.3083306226572874,,
145,2000-01-01,0.1517011023113701,,
145,2001-01-01,-0.1083631030499731,,
146,1989-01-01,0.1853029859460962,,
146,1990-01-01,0.0831988211294739,,
146,1991-01-01,-0.0993699011485876,,
146,1992-01-01,0.1883376515435357,,
146,1993-01-01,-0.0345677650209164,,
146,1994-01-01,0.0227879773110182,,
146,1995-01-01,-0.0672436670018585,,
146,1996-01-01,0.2170557122626082,,
146,1997-01-01,0.3923749080404015,,
146,1998-01-01,0.2364259648137995,,
146,1999-01-01,0.3920137185538362,,
146,2000-01-01,-0.1021244910508306,,
146,2001-01-01,0.0750940250376849,,
147,1987-01-01,-0.1223122070226695,,
147,1988-01-01,-0.1394926156301544,,
147,1989-01-01,-0.1850634091916607,,
147,1990-01-01,-0.1404161366818164,,
147,1991-01-01,-0.2980808409056411,,
147,1992-01-01,-0.058811620871713,,
147,1993-01-01,-0.0930681088096154,,
147,1994-01-01,-0.1943678286812559,,
148,1988-01-01,-0.2472847520649784,,
148,1989-01-01,-0.1700901324571117,,
148,1990-01-01,0.0383116149505673,1990-01-01,0.8732573837108304
148,1991-01-01,0.8558060276105331,1991-01-01,0.5311899715053465
148,1992-01-01,1.3458593894787108,,
148,1993-01-01,1.4503020210003377,,
148,1994-01-01,1.148728792099186,1994-01-01,0.852759320424832
148,1995-01-01,2.171676908532479,,
148,1996-01-01,2.3156336143077394,,
148,1997-01-01,2.246769699008892,,
148,1998-01-01,2.273798633503025,,
148,1999-01-01,2.3749157413539472,1999-01-01,0.3142869071498462
148,2000-01-01,2.4299717351197136,,
148,2001-01-01,2.461484532195212,,
149,1985-01-01,-0.2331898124938168,,
149,1986-01-01,0.1822535228332393,,
149,1987-01-01,-0.0053622462470409,,
149,1988-01-01,-0.0422705079508626,,
149,1989-01-01,-0.0588565328534764,,
149,1990-01-01,0.0420050170366714,,
150,1987-01-01,-0.001250000792895,,
150,1988-01-01,-0.183067428823719,,
150,1989-01-01,0.043940976020261,,
150,1990-01-01,-0.0675143342244942,,
150,1991-01-01,-0.1819766758966771,,
150,1992-01-01,0.1226656543361065,,
150,1993-01-01,-0.0108008023833945,,
150,1994-01-01,0.086764355205593,1994-01-01,0.852759320424832
150,1995-01-01,0.7151797945775319,,
150,1996-01-01,0.9207132951373328,,
150,1997-01-01,0.8503373103158051,1997-01-01,0.1247934995936109
150,1998-01-01,0.9731984751392344,1998-01-01,0.5149113034230458
151,1988-01-01,-0.0252221059689635,,
151,1989-01-01,0.08024501144842,,
151,1990-01-01,0.4035594023440648,1990-01-01,0.8732573837108304
151,1991-01-01,0.993042410849438,,
151,1992-01-01,0.988391549554615,,
151,1993-01-01,1.2522015500573076,,
151,1994-01-01,1.167821550109743,,
151,1995-01-01,0.9273700573348004,1995-01-01,0.7681242080228688
151,1996-01-01,2.059483966832452,,
151,1997-01-01,2.0062767370409005,,
151,1998-01-01,1.860744677793288,,
151,1999-01-01,1.9336119469189617,,
152,1990-01-01,0.046509316226307,,
152,1991-01-01,-0.001371943984406,1991-01-01,0.5311899715053465
152,1992-01-01,0.6176986187607117,,
152,1993-01-01,0.558283065399972,,
152,1994-01-01,0.4941676153799213,1994-01-01,0.852759320424832
152,1995-01-01,1.3144131676664403,,
152,1996-01-01,1.3820249539716416,,
153,1987-01-01,0.2585364678303825,,
153,1988-01-01,0.1305147068841476,,
153,1989-01-01,-0.0679580135397173,,
153,1990-01-01,0.1519123187360066,,
153,1991-01-01,0.0049393448881544,,
153,1992-01-01,0.1270453763456746,,
153,1993-01-01,0.0010296563836436,,
153,1994-01-01,0.0935681625450042,,
153,1995-01-01,-0.108793823310592,,
153,1996-01-01,0.2300827279460541,,
153,1997-01-01,0.3612811643445942,,
153,1998-01-01,0.1439369802525904,,
153,1999-01-01,0.4177868228379931,,
153,2000-01-01,0.0109171050332573,,
154,1990-01-01,-0.0456467051593996,,
154,1991-01-01,-0.1758347448317211,,
154,1992-01-01,0.038049025891586,,
154,1993-01-01,-0.0922203591676952,,
154,1994-01-01,-0.054787540796506,,
154,1995-01-01,-0.1577872674436783,,
154,1996-01-01,0.1818993022861131,,
154,1997-01-01,-0.0181552822463631,,
155,1985-01-01,0.0438421727234055,,
155,1986-01-01,0.0853445665101092,,
155,1987-01-01,0.2105585678847569,,
155,1988-01-01,-0.0227646219436829,,
155,1989-01-01,-0.1271685174234101,1989-01-01,0.0609511167832788
155,1990-01-01,0.2403962846441451,,
155,1991-01-01,0.2666197008913642,1991-01-01,0.5311899715053465
155,1992-01-01,0.8016716981869643,,
155,1993-01-01,0.7128320469478197,,
155,1994-01-01,0.4883418376847811,,
156,1988-01-01,0.0432334099235822,,
156,1989-01-01,-0.0999205313466943,,
156,1990-01-01,0.0420767208670546,,
156,1991-01-01,-0.1068141430159012,,
156,1992-01-01,0.0181469426987432,,
156,1993-01-01,-0.0328321886376856,,
156,1994-01-01,0.1356585010669529,,
156,1995-01-01,-0.2096125912667705,,
156,1996-01-01,0.1146043813537576,,
156,1997-01-01,-0.0235713856720539,,
156,1998-01-01,0.1945068320230269,1998-01-01,0.5149113034230458
156,1999-01-01,0.6902503362729683,,
156,2000-01-01,0.4188872067577326,,
157,1990-01-01,-0.0931118191849979,,
157,1991-01-01,0.0592454162724602,1991-01-01,0.5311899715053465
157,1992-01-01,0.7201390863002372,,
157,1993-01-01,0.5718131019863468,,
157,1994-01-01,0.5013744663992702,1994-01-01,0.852759320424832
157,1995-01-01,1.4886701414139216,1995-01-01,0.7681242080228688
157,1996-01-01,2.3212743040285364,1996-01-01,0.1984391179309164
157,1997-01-01,2.545807216765456,,
157,1998-01-01,2.497379236862575,,
158,1986-01-01,-0.0727905462662241,,
158,1987-01-01,0.0210242677070083,,
158,1988-01-01,0.0416347425921424,,
158,1989-01-01,-0.008712963859311,,
158,1990-01-01,0.066935683875452,,
158,1991-01-01,0.0521098464671953,,
158,1992-01-01,0.247629769915651,1992-01-01,0.1123024844906145
158,1993-01-01,0.1383446655366685,,
158,1994-01-01,0.0803513994518158,,
158,1995-01-01,-0.1703800836065939,,
158,1996-01-01,0.2282246583143365,,
159,1987-01-01,-0.071711263925068,,
159,1988-01-01,-0.0833219798560363,,
159,1989-01-01,0.0795407193659332,1989-01-01,0.0609511167832788
159,1990-01-01,-0.0502053804616766,,
159,1991-01-01,0.0901580633708704,,
159,1992-01-01,0.1772290074248924,,
159,1993-01-01,0.0756789853369396,,
159,1994-01-01,0.0957272750236698,,
159,1995-01-01,-0.177872959767893,1995-01-01,0.7681242080228688
159,1996-01-01,0.8607294578686852,,
159,1997-01-01,0.9463427636145616,,
159,1998-01-01,0.9517557213053532,,
160,1985-01-01,0.0365323190637374,,
160,1986-01-01,0.033974943927252,,
160,1987-01-01,0.1212505763742016,,
160,1988-01-01,-0.0599930123383687,,
160,1989-01-01,-0.1053727868311675,,
160,1990-01-01,0.0497078080795454,,
160,1991-01-01,-0.1631072330539673,,
160,1992-01-01,-0.1863270212110762,,
160,1993-01-01,-0.1066248855121263,,
160,1994-01-01,0.1593491632178143,,
160,1995-01-01,-0.2027733857725105,,
160,1996-01-01,0.0955770441527624,,
160,1997-01-01,0.0901979448330494,,
160,1998-01-01,0.2111803636473774,,
161,1988-01-01,-0.0602855993662929,,
161,1989-01-01,-0.0475870437357986,,
161,1990-01-01,0.0673703856681324,,
161,1991-01-01,0.0046442441628318,,
161,1992-01-01,-0.1274769387749485,,
161,1993-01-01,0.0168359466309037,,
161,1994-01-01,0.0539354601949592,,
161,1995-01-01,-0.0094243057021151,,
161,1996-01-01,-0.0775880529558274,1996-01-01,0.1984391179309164
161,1997-01-01,0.4804568287716637,,
161,1998-01-01,0.2422446024625,,
161,1999-01-01,0.4838944385129766,,
161,2000-01-01,0.1106475274723266,,
161,2001-01-01,0.1583528565599025,,
162,1987-01-01,-0.0539104180112899,,
162,1988-01-01,-0.0204784463541856,,
162,1989-01-01,-0.1561140202638845,,
162,1990-01-01,0.0525718713517481,,
162,1991-01-01,-0.0248668052113419,,
162,1992-01-01,0.0783411946421548,,
162,1993-01-01,0.1109722304742673,,
162,1994-01-01,-0.10179245356389,,
162,1995-01-01,-0.2342856641496237,,
162,1996-01-01,0.0240861923837558,,
162,1997-01-01,0.1943920432619476,,
162,1998-01-01,0.1674046138401473,,
162,1999-01-01,0.2743608329393463,,
162,2000-01-01,-0.1654276805883279,,
162,2001-01-01,-0.2060374184601715,,
163,1986-01-01,-0.0501646197194953,,
163,1987-01-01,0.0714283452305843,,
163,1988-01-01,0.038128026732934,,
163,1989-01-01,0.1339601103556008,,
163,1990-01-01,0.1565192066747928,,
163,1991-01-01,0.085842392267415,,
163,1992-01-01,0.2912712863644818,1992-01-01,0.1123024844906145
163,1993-01-01,0.1739853572926644,,
163,1994-01-01,0.0986613556815992,1994-01-01,0.852759320424832
163,1995-01-01,1.0681031287051328,,
163,1996-01-01,1.095370120233363,1996-01-01,0.1984391179309164
163,1997-01-01,1.3710917980630457,1997-01-01,0.1247934995936109
163,1998-01-01,1.6261218956282215,,
163,1999-01-01,1.7536535969052605,,
163,2000-01-01,1.4143128991278098,,
164,1989-01-01,-0.174294538515041,,
164,1990-01-01,-0.0442963051249365,,
164,1991-01-01,-0.3146040988175109,,
164,1992-01-01,0.0174194854591446,,
164,1993-01-01,0.0010203753200251,,
165,1988-01-01,-0.2600956847777676,,
165,1989-01-01,-0.1220325296571652,,
165,1990-01-01,-0.1220512086921253,,
165,1991-01-01,0.0739003137084589,1991-01-01,0.5311899715053465
165,1992-01-01,0.5321700784165013,,
165,1993-01-01,0.4206291604460512,,
165,1994-01-01,0.6010772328702192,,
166,1985-01-01,0.0461367222462227,,
166,1986-01-01,0.0396155364960402,,
166,1987-01-01,0.0371951234289548,,
166,1988-01-01,-0.271130730224723,,
166,1989-01-01,0.2841607074994724,,
166,1990-01-01,0.1426081767439876,,
166,1991-01-01,-0.131716428688398,,
166,1992-01-01,0.0771970609510931,,
166,1993-01-01,0.0806357588324204,,
166,1994-01-01,0.1669640145859389,,
166,1995-01-01,-0.0424183557263011,,
166,1996-01-01,0.2028309549746491,,
167,1988-01-01,-0.0450511343796695,,
167,1989-01-01,0.0364294753417719,,
167,1990-01-01,-0.0849186323529363,,
167,1991-01-01,-0.1685139154493138,,
167,1992-01-01,-0.1157787471752239,1992-01-01,0.1123024844906145
167,1993-01-01,0.2660528136445604,,
167,1994-01-01,0.0489560504120168,,
167,1995-01-01,-0.0682561757568025,1995-01-01,0.7681242080228688
167,1996-01-01,0.8818772977342683,,
167,1997-01-01,0.9263299150164528,,
167,1998-01-01,1.0188792560785598,,
167,1999-01-01,1.1347448410718572,,
167,2000-01-01,0.9171520166434046,2000-01-01,0.9578110992033514
167,2001-01-01,1.7922345631148573,,
168,1988-01-01,0.1459624021967221,,
168,1989-01-01,0.0926460708404049,1989-01-01,0.0609511167832788
168,1990-01-01,0.319458176096036,,
168,1991-01-01,0.1011482634033514,,
168,1992-01-01,0.2374973036016489,1992-01-01,0.1123024844906145
168,1993-01-01,0.420681245050039,,
168,1994-01-01,0.3427481727773523,,
168,1995-01-01,0.2032378909315843,,
168,1996-01-01,0.7453959588462068,,
168,1997-01-01,0.3309012761960748,,
168,1998-01-01,0.467698878958551,1998-01-01,0.5149113034230458
168,1999-01-01,1.026796631304763,1999-01-01,0.3142869071498462
168,2000-01-01,1.2654214586004338,,
169,1986-01-01,-0.1438037998875969,,
169,1987-01-01,-0.1786664176309337,,
169,1988-01-01,-0.122331706176018,,
169,1989-01-01,-0.104992471895546,,
169,1990-01-01,-0.1597929660820998,,
169,1991-01-01,-0.0514082441925251,,
169,1992-01-01,0.0548363358518229,,
169,1993-01-01,-0.1011708233324404,,
169,1994-01-01,-0.0397372333710453,,
170,1990-01-01,0.0236936229529686,,
170,1991-01-01,-0.0226571100619586,,
170,1992-01-01,0.3102843775593695,,
170,1993-01-01,-0.027018262503584,,
170,1994-01-01,0.1956471586823018,,
170,1995-01-01,-0.1103699238421192,,
170,1996-01-01,0.1824272048058997,,
170,1997-01-01,0.2812770973563971,,
170,1998-01-01,0.3273771965884429,,
170,1999-01-01,0.3454661418762532,,
170,2000-01-01,0.1235772500307495,,
170,2001-01-01,-0.0155449137303549,,
170,2002-01-01,0.1189241401331321,,
171,1986-01-01,-0.0634736776160589,,
171,1987-01-01,0.1120793599094166,,
171,1988-01-01,-0.1001002256200886,,
171,1989-01-01,-0.1707310308170173,,
171,1990-01-01,-0.0131408256134355,,
172,1988-01-01,-0.2691168303330043,,
172,1989-01-01,-0.1762863783706631,1989-01-01,0.0609511167832788
172,1990-01-01,-0.1335125984083974,,
172,1991-01-01,-0.2962719198289425,,
172,1992-01-01,-0.2000166610149011,,
173,1987-01-01,0.0037531667500224,,
173,1988-01-01,-0.1918733732221767,,
173,1989-01-01,-0.0267635620265092,,
173,1990-01-01,-0.0080578498492492,,
173,1991-01-01,0.1978208960745898,,
173,1992-01-01,-0.0413046112858922,,
173,1993-01-01,-0.2059956557415458,,
173,1994-01-01,-0.0057582878984835,,
173,1995-01-01,-0.2987617216564349,,
173,1996-01-01,0.1706696994896447,,
173,1997-01-01,-0.0820259162960296,,
173,1998-01-01,-0.0067567393212467,,
173,1999-01-01,0.2038631599562361,,
173,2000-01-01,-0.0920155575024625,2000-01-01,0.9578110992033514
173,2001-01-01,0.832821281425622,2001-01-01,0.2326816710132689
174,1989-01-01,0.1224953511518426,,
174,1990-01-01,0.0482541982377639,,
174,1991-01-01,-0.0507429486639464,,
174,1992-01-01,-0.0899092583356884,,
174,1993-01-01,0.0662646041281015,,
174,1994-01-01,0.0136769465461205,,
174,1995-01-01,-0.2748514179680826,1995-01-01,0.7681242080228688
174,1996-01-01,0.8372017804476839,,
174,1997-01-01,0.6533029021990135,,
174,1998-01-01,0.8386360817319223,1998-01-01,0.5149113034230458
174,1999-01-01,1.5484767474526997,,
174,2000-01-01,1.416958273599738,,
175,1987-01-01,0.1133530189739211,,
175,1988-01-01,0.1473297295759007,1988-01-01,0.4923322202487084
175,1989-01-01,0.6367953716474031,1989-01-01,0.0609511167832788
175,1990-01-01,0.552156842343078,1990-01-01,0.8732573837108304
175,1991-01-01,1.3128989215739857,1991-01-01,0.5311899715053465
175,1992-01-01,2.1924202724053163,,
175,1993-01-01,2.0160298842265143,,
176,1987-01-01,0.0924157520355236,,
176,1988-01-01,0.047373993458867,1988-01-01,0.4923322202487084
176,1989-01-01,0.4722439415589293,,
176,1990-01-01,0.5006168620869568,,
176,1991-01-01,0.3580352549773919,,
176,1992-01-01,0.6339466979684163,,
176,1993-01-01,0.3722851365589118,1993-01-01,0.7157626295603902
176,1994-01-01,1.190214711406446,1994-01-01,0.852759320424832
176,1995-01-01,1.9817739337853804,,
176,1996-01-01,2.182883430741343,,
176,1997-01-01,2.338743716048652,,
176,1998-01-01,2.313279444380372,,
176,1999-01-01,2.457296101463917,,
176,2000-01-01,2.011778264837275,,
176,2001-01-01,2.0020399730133893,2001-01-01,0.2326816710132689
177,1990-01-01,0.162616245271921,,
177,1991-01-01,-0.2268971279224887,,
177,1992-01-01,-0.001270468344034,,
177,1993-01-01,-0.1178379343074571,,
177,1994-01-01,-0.0398164390717348,,
177,1995-01-01,-0.262505880103278,,
177,1996-01-01,0.0729133257501428,,
177,1997-01-01,0.1439493593536585,,
177,1998-01-01,0.0194938803619214,,
177,1999-01-01,0.1216539761849266,,
177,2000-01-01,0.013849988049167,,
177,2001-01-01,-0.1050636519487034,,
177,2002-01-01,0.0985905394225409,,
177,2003-01-01,0.1253340649434553,,
177,2004-01-01,-0.123807968574317,,
178,1990-01-01,-0.2454242298183829,,
178,1991-01-01,-0.0952214160790381,,
178,1992-01-01,-0.178286733479534,,
178,1993-01-01,-0.1367383974955694,,
178,1994-01-01,-0.0377268864890254,,
178,1995-01-01,-0.158949842564077,1995-01-01,0.7681242080228688
178,1996-01-01,0.9219020277525788,,
178,1997-01-01,0.8852729672495105,,
179,1988-01-01,-0.058534804830048,,
179,1989-01-01,0.0174173496139119,,
179,1990-01-01,-0.0393388758926717,,
179,1991-01-01,0.0754838417368162,,
179,1992-01-01,0.0856526890290226,,
179,1993-01-01,-0.0372940764050005,,
179,1994-01-01,0.1456301920287557,,
179,1995-01-01,-0.0231361356859735,1995-01-01,0.7681242080228688
179,1996-01-01,0.9132128492758792,1996-01-01,0.1984391179309164
179,1997-01-01,1.1742598460056002,,
179,1998-01-01,1.1491218599155015,,
180,1987-01-01,-0.2040405273652799,,
180,1988-01-01,-0.2551696664533951,,
180,1989-01-01,-0.1171556900223908,,
180,1990-01-01,-0.0605732208711084,,
180,1991-01-01,-0.3107196164365285,,
180,1992-01-01,-0.1694984420594673,,
180,1993-01-01,-0.1975093209414631,,
180,1994-01-01,-0.276761271860121,,
180,1995-01-01,-0.2872008098188944,,
180,1996-01-01,-0.0468451553334301,,
180,1997-01-01,0.0890020781561625,,
180,1998-01-01,-0.1246948689097121,,
180,1999-01-01,0.0180132705575915,,
180,2000-01-01,-0.2147952368017739,,
181,1990-01-01,0.2239372629353621,,
181,1991-01-01,0.051942487193166,,
181,1992-01-01,-0.0380327127891343,,
181,1993-01-01,0.18453500936879,,
181,1994-01-01,-0.0876389292529908,,
181,1995-01-01,-0.0431672689252466,,
181,1996-01-01,0.256189575137942,,
181,1997-01-01,0.214743283150565,,
181,1998-01-01,0.0399845054102512,,
181,1999-01-01,0.209513803949674,,
181,2000-01-01,-0.0479889569891293,,
181,2001-01-01,0.0438141546252042,,
181,2002-01-01,0.1640708849452565,,
181,2003-01-01,0.3125734950531641,,
181,2004-01-01,0.2853699609960434,,
182,1988-01-01,0.1498637941267968,,
182,1989-01-01,0.1161508040367918,,
182,1990-01-01,0.2040054502860919,,
182,1991-01-01,0.166492017529444,,
182,1992-01-01,0.1878132498167228,,
182,1993-01-01,0.1959947589390305,,
182,1994-01-01,0.1477251294043204,,
182,1995-01-01,-0.0683788547628486,,
182,1996-01-01,0.3336522658728861,,
182,1997-01-01,0.2937939243993195,,
182,1998-01-01,0.1719365955775959,,
182,1999-01-01,0.2979060272017205,,
182,2000-01-01,0.0393956336773791,,
182,2001-01-01,0.0930345725798981,,
182,2002-01-01,0.1611900673543178,,
183,1987-01-01,-0.1165372108730457,,
183,1988-01-01,-0.0227464548633662,1988-01-01,0.4923322202487084
183,1989-01-01,0.2947241041500668,,
183,1990-01-01,0.4136001082531418,,
183,1991-01-01,0.2975284695492915,,
184,1990-01-01,0.2447842996182343,,
184,1991-01-01,-0.0278203173569681,,
184,1992-01-01,0.2577005903362374,,
184,1993-01-01,0.0400462227899681,,
184,1994-01-01,0.1184684651315358,,
184,1995-01-01,-0.0401370191347598,,
184,1996-01-01,0.1670728871341431,1996-01-01,0.1984391179309164
184,1997-01-01,0.4007126390451971,,
184,1998-01-01,0.3292686102554452,1998-01-01,0.5149113034230458
184,1999-01-01,0.90212541889759,,
185,1986-01-01,0.0866960954855118,,
185,1987-01-01,-0.0825357240394409,,
185,1988-01-01,0.0251998026593654,,
185,1989-01-01,-0.1612977523237136,,
185,1990-01-01,0.3642613595568306,,
185,1991-01-01,-0.0277053533098854,,
185,1992-01-01,0.0607372163951289,,
185,1993-01-01,0.0513149449455347,,
185,1994-01-01,0.1289916438131428,,
185,1995-01-01,-0.0058400351878007,,
185,1996-01-01,0.1291156998971319,,
185,1997-01-01,0.1663801398695169,,
185,1998-01-01,0.1442425277772054,,
185,1999-01-01,0.389594713561791,,
186,1990-01-01,0.05104844112796,,
186,1991-01-01,-0.0380780877596014,,
186,1992-01-01,0.0489938629892198,,
186,1993-01-01,0.2177501427097738,,
186,1994-01-01,-0.1441144067612413,,
186,1995-01-01,-0.0041278151960249,1995-01-01,0.7681242080228688
186,1996-01-01,0.8632550467527134,1996-01-01,0.1984391179309164
186,1997-01-01,1.2712274072585614,,
186,1998-01-01,1.0372477420681123,,
186,1999-01-01,1.037522305981134,,
186,2000-01-01,0.8643946472873472,,
186,2001-01-01,0.9705366829361256,,
186,2002-01-01,1.0856502401447992,,
186,2003-01-01,0.958678105857082,2003-01-01,0.8111701801215679
186,2004-01-01,1.9459551040806429,,
187,1988-01-01,-0.3045761946097016,,
187,1989-01-01,-0.1125042762681144,,
187,1990-01-01,0.0728954121097936,,
187,1991-01-01,-0.1574710843443894,,
187,1992-01-01,0.0430675223047867,,
187,1993-01-01,0.0549015033201751,,
187,1994-01-01,-0.2041577384204803,,
188,1985-01-01,-0.1350942379196678,,
188,1986-01-01,-0.2434772341726858,,
